sharpe_ann,sr_per_period,n_obs,skew,kurt,psr_zero,min_trl_95,dsr,dsr_n_trials,scope,total_pnl,max_dd
1.207481024514305,0.07606415484986517,2421,0.7858282142769987,10.860884996571194,0.9999359359598731,447.3399094386655,0.9992221231296551,9,AG,766947.8782482869,-74361.63950635446
-0.12225607044867139,-0.007701408539885173,2421,-0.6251235141868323,11.621524028767185,0.35206756349905594,inf,0.1808794689994769,9,I,-73446.07149114911,-236963.95382245257
0.3917251801858144,0.02467636688222932,2421,0.501096901185337,9.666685140520393,0.8888958704866261,4395.0824850124245,0.6706718785859567,9,CU,326735.6702245765,-191205.63375943477
0.7824751914286668,0.049291303895188376,2421,0.4254471063806619,7.165223181928913,0.9927768537430873,1095.3784761597697,0.7193599998694105,27,PORTFOLIO,1020237.4769817133,-195292.03182600334
