strategy,contract,fold,train_start,train_end,test_start,test_end,best_params,is_sharpe,is_return_pct,is_trades,oos_sharpe,oos_return_pct,oos_max_dd_pct,oos_trades
DoubleMa/AG,ag2312.SHFE,3,2023-04-15,2023-09-12,2023-09-12,2023-11-11,"{'fast_window': 3, 'slow_window': 20}",1.9537375738762661,0.1823513249999964,5,0,0.0,0.0,0
DoubleMa/AG,ag2406.SHFE,1,2023-06-16,2023-11-13,2023-11-13,2024-01-12,"{'fast_window': 3, 'slow_window': 10}",0.0072024029720099665,0.002285549999991865,5,0,0.0,0.0,0
DoubleMa/AG,ag2406.SHFE,2,2023-08-15,2024-01-12,2024-01-12,2024-03-12,"{'fast_window': 3, 'slow_window': 10}",0.13143979028110003,0.06347347499999767,9,0,0.0,0.0,0
DoubleMa/AG,ag2406.SHFE,3,2023-10-14,2024-03-12,2024-03-12,2024-05-11,"{'fast_window': 10, 'slow_window': 20}",1.5562849089099122,0.5720161499999987,9,0,0.0,0.0,0
DoubleMa/AG,ag2410.SHFE,1,2023-10-17,2024-03-15,2024-03-15,2024-05-14,"{'fast_window': 5, 'slow_window': 30}",-0.5382594241816797,-0.1876295999999944,7,0,0.0,0.0,0
DoubleMa/AG,ag2410.SHFE,2,2023-12-16,2024-05-14,2024-05-14,2024-07-13,"{'fast_window': 5, 'slow_window': 10}",1.5879289855255967,1.127979524999989,9,0,0.0,0.0,0
DoubleMa/AG,ag2410.SHFE,3,2024-02-14,2024-07-13,2024-07-13,2024-09-11,"{'fast_window': 3, 'slow_window': 10}",0.3661769507609665,0.436892099999997,7,0,0.0,0.0,0
Donchian/AG,ag2306.SHFE,1,2022-06-16,2022-11-13,2022-11-13,2023-01-12,"{'entry_window': 10, 'exit_window': 3}",0.28955279337006845,0.09389227500000707,10,0,0.0,0.0,0
Donchian/AG,ag2306.SHFE,2,2022-08-15,2023-01-12,2023-01-12,2023-03-13,"{'entry_window': 10, 'exit_window': 10}",1.2247580012228172,0.7735892249999932,5,0,0.0,0.0,0
Donchian/AG,ag2306.SHFE,3,2022-10-14,2023-03-13,2023-03-13,2023-05-12,"{'entry_window': 10, 'exit_window': 3}",-1.0707230813757722,-0.41368657500000516,6,0,0.0,0.0,0
Donchian/AG,ag2312.SHFE,1,2022-12-16,2023-05-15,2023-05-15,2023-07-14,"{'entry_window': 10, 'exit_window': 3}",0.3348489974549006,0.16304549999999196,5,0,0.0,0.0,0
Donchian/AG,ag2312.SHFE,2,2023-02-14,2023-07-14,2023-07-14,2023-09-12,"{'entry_window': 10, 'exit_window': 3}",-0.6016477712439122,-0.2551118999999935,11,0,0.0,0.0,0
Donchian/AG,ag2312.SHFE,3,2023-04-15,2023-09-12,2023-09-12,2023-11-11,"{'entry_window': 10, 'exit_window': 3}",2.2748523306159227,0.7349886000000083,7,0,0.0,0.0,0
Donchian/AG,ag2406.SHFE,1,2023-06-16,2023-11-13,2023-11-13,2024-01-12,"{'entry_window': 10, 'exit_window': 3}",-2.4827108365463713,-0.4970042250000084,8,0,0.0,0.0,0
Donchian/AG,ag2406.SHFE,2,2023-08-15,2024-01-12,2024-01-12,2024-03-12,"{'entry_window': 10, 'exit_window': 3}",-0.4282877817405339,-0.16812419999999717,7,0,0.0,0.0,0
Donchian/AG,ag2406.SHFE,3,2023-10-14,2024-03-12,2024-03-12,2024-05-11,"{'entry_window': 10, 'exit_window': 10}",-1.7334032242064887,-0.624756975000007,5,0,0.0,0.0,0
Donchian/AG,ag2410.SHFE,1,2023-10-17,2024-03-15,2024-03-15,2024-05-14,"{'entry_window': 10, 'exit_window': 3}",-0.7216062672565048,-0.16510867500000304,7,0,0.0,0.0,0
Donchian/AG,ag2410.SHFE,2,2023-12-16,2024-05-14,2024-05-14,2024-07-13,"{'entry_window': 10, 'exit_window': 3}",1.160025194170502,0.8048058750000031,7,0,0.0,0.0,0
Donchian/AG,ag2410.SHFE,3,2024-02-14,2024-07-13,2024-07-13,2024-09-11,"{'entry_window': 10, 'exit_window': 3}",0.4174999907576362,0.4173680249999867,7,0,0.0,0.0,0
