strategy,contract,fold,train_start,train_end,test_start,test_end,best_params,is_sharpe,is_return_pct,is_trades,oos_sharpe,oos_return_pct,oos_max_dd_pct,oos_trades
Donchian/RB,rb_continuous.SHFE,1,2009-03-27,2011-02-25,2011-02-25,2011-11-02,"{'entry_window': 20, 'exit_window': 10}",1.1999328597558694,2.739967700000001,22,1.9897994468698643,1.279174900000002,-0.3959609036832105,7
Donchian/RB,rb_continuous.SHFE,2,2009-12-02,2011-11-02,2011-11-02,2012-07-09,"{'entry_window': 20, 'exit_window': 10}",1.601024185431065,2.9288734999999955,23,-1.2167313403275857,-0.3459097999999994,-0.4970401774160064,12
Donchian/RB,rb_continuous.SHFE,3,2010-08-09,2012-07-09,2012-07-09,2013-03-16,"{'entry_window': 20, 'exit_window': 10}",0.8244282932352349,1.3275560000000075,27,0.8508483491238904,0.32839780000000207,-0.2551578984043636,7
Donchian/RB,rb_continuous.SHFE,4,2011-04-16,2013-03-16,2013-03-16,2013-11-21,"{'entry_window': 80, 'exit_window': 10}",1.0868780006308185,0.9080833000000066,11,-1.3868750519390973,-0.09175870000001085,-0.09175870000000577,2
Donchian/RB,rb_continuous.SHFE,5,2011-12-22,2013-11-21,2013-11-21,2014-07-29,"{'entry_window': 20, 'exit_window': 10}",1.1898021174123299,1.1551136999999878,26,-0.11906847968983067,-0.028212999999999155,-0.20287433663948914,7
Donchian/RB,rb_continuous.SHFE,6,2012-08-28,2014-07-29,2014-07-29,2015-04-05,"{'entry_window': 20, 'exit_window': 10}",1.1130692368153914,0.9911240000000099,25,-1.6051023179569772,-0.266739699999996,-0.33199203104329067,7
Donchian/RB,rb_continuous.SHFE,7,2013-05-05,2015-04-05,2015-04-05,2015-12-11,"{'entry_window': 80, 'exit_window': 20}",1.1282928878129124,0.7445399999999935,5,2.1168826503311386,0.37763040000000636,-0.0876130740307059,2
Donchian/RB,rb_continuous.SHFE,8,2014-01-10,2015-12-11,2015-12-11,2016-08-17,"{'entry_window': 20, 'exit_window': 40}",1.368645152247048,1.209669400000002,5,-0.5761691567187438,-0.3400711000000056,-1.400949551964343,5
Donchian/RB,rb_continuous.SHFE,9,2014-09-17,2016-08-17,2016-08-17,2017-04-24,"{'entry_window': 80, 'exit_window': 10}",1.1016895643387863,1.0447024000000082,6,-1.475897277097214,-0.5489525999999967,-0.6171779235715055,3
Donchian/RB,rb_continuous.SHFE,10,2015-05-25,2017-04-24,2017-04-24,2017-12-30,"{'entry_window': 80, 'exit_window': 10}",0.5957848400686585,1.1487358000000114,11,0.0,0.0,0.0,0
Donchian/RB,rb_continuous.SHFE,11,2016-01-30,2017-12-30,2017-12-30,2018-09-06,"{'entry_window': 80, 'exit_window': 10}",0.16730098300707963,0.3238140999999972,9,0.5557685895585055,0.13919060000000538,-0.27824705116589205,2
Donchian/RB,rb_continuous.SHFE,12,2016-10-06,2018-09-06,2018-09-06,2019-05-14,"{'entry_window': 20, 'exit_window': 20}",-0.34761878470835766,-1.8462376000000003,23,-0.5514547414113042,-0.27276970000000844,-0.7322495430352508,5
Donchian/RB,rb_continuous.SHFE,13,2017-06-13,2019-05-14,2019-05-14,2020-01-19,"{'entry_window': 80, 'exit_window': 10}",0.4509539545150255,0.3767690999999962,6,0.0,0.0,0.0,0
